,Latitude_h,Longitude_h,distance_km,amenity_Referral Hospital,amenity_Teaching Hospital,amenity_Type A Hospital,amenity_Type B Hospital,amenity_Type C Hospital,amenity_Type D Hospital,amenity_clinic,amenity_dentist,amenity_doctors,amenity_hospital,amenity_pharmacy
1252,21.3457,31.1054999999999,214.86729625414463,False,False,False,False,False,True,False,False,False,False,False
1253,21.1195999999999,30.8735,183.7545026454465,False,False,False,False,False,True,False,False,False,False,False
1254,20.8935999999999,30.7516,156.3987861463996,False,False,False,False,False,True,False,False,False,False,False
1255,20.5991,30.4392999999999,119.85045097994596,False,False,False,False,False,True,False,False,False,False,False
1256,20.2541,30.6176999999999,84.30239807616752,False,False,False,False,False,True,False,False,False,False,False
1257,20.0756,30.6564,66.7746624829315,False,False,False,False,False,True,False,False,False,False,False
1258,19.9299,30.472,46.107470324194765,False,False,False,False,False,True,False,False,False,False,False
1259,19.1026999999999,37.3453,1.433441207561835,False,False,False,False,False,False,False,False,False,False,False
1260,19.6616,36.9102,32.48416522847735,False,False,True,False,False,False,False,False,False,False,False
1261,18.8295999999999,36.4652,96.2816973490889,False,False,False,False,False,False,False,False,False,False,False
1262,18.0833,38.325,73.52742625806475,False,False,False,False,False,False,False,False,False,False,False
1263,20.4934,35.9853999999999,72.24045406972552,False,False,False,False,False,False,False,False,False,False,False
1264,19.6207999999999,37.2162,0.36591050333692,False,False,False,False,False,False,False,False,False,False,False
1265,21.7667,36.8667,96.22244303114252,False,False,False,False,False,False,False,False,False,False,False
1266,19.3858,35.5901,172.63193491405755,False,False,False,False,False,False,False,False,False,False,False
1267,17.5408,36.0833,154.1703052656177,False,False,False,False,False,False,False,False,False,False,False
1268,18.8048,37.2042,35.94842330452721,False,False,False,False,False,False,False,False,False,False,False
1269,19.6191999999999,37.2181,0.2592584689842351,False,False,False,False,False,False,False,False,False,False,False
1270,18.3932,36.3789,127.77366595749142,False,False,False,False,False,True,False,False,False,False,False
1271,18.7923,35.5075999999999,178.79283970238302,False,False,False,False,False,False,False,False,False,False,False
1272,19.1058999999999,37.33209999999991,1.4374253192797725e-11,False,False,False,False,False,False,False,False,False,False,False
1273,19.3542999999999,35.9031,140.91806385709484,False,False,False,False,False,False,False,False,False,False,False
1274,19.6403,37.216,2.524301684443365,False,False,False,False,False,False,False,False,False,False,False
1275,21.0546,36.3194,1.3687576390704062,False,False,False,False,False,False,False,False,False,False,False
1276,18.8508,36.8273,60.19260313153458,False,False,False,False,False,False,False,False,False,False,False
1277,19.616,37.20309999999991,1.4049904324223388,False,False,False,False,False,False,False,False,False,False,False
1278,19.62,37.2165,0.276947644131193,False,False,False,False,False,False,False,False,False,False,False
1279,18.2227999999999,38.2012,54.72186997732844,False,False,False,False,False,False,False,False,False,False,False
1280,21.7707,36.8588,96.09778781425798,False,False,False,False,False,False,False,False,False,False,False
1281,19.5767999999999,37.1922,5.171546207309487,True,False,False,False,False,False,False,False,False,False,False
1282,19.614,37.22599999999991,1.0789902655350032,False,False,False,False,False,False,False,False,False,False,False
1283,20.7207,36.07679999999991,45.7217450244638,False,False,False,False,False,False,False,False,False,False,False
1284,19.6175,37.2164,0.0,False,True,False,False,False,False,False,False,False,False,False
1285,0.0,0.0,2888.2532602571428,False,False,False,False,False,False,False,False,False,False,False
1286,18.9583,36.835,54.821767181196,False,False,False,False,False,False,False,False,False,False,False
1287,18.9927999999999,36.7573,61.78560427476359,False,False,False,False,False,True,False,False,False,False,False
1288,18.7139999999999,35.5951,185.0537967129512,False,False,False,False,False,False,False,False,False,False,False
1289,18.3371,36.536,119.54479819914778,False,False,False,False,False,False,False,False,False,False,False
1290,20.148,35.8491,112.78701728177984,False,False,False,False,False,False,False,False,False,False,False
1291,18.431,37.737,1.0481000341921278,False,False,False,False,False,False,False,False,False,False,False
1292,18.2661,37.9061,25.715448241049643,False,False,False,False,False,True,False,False,False,False,False
1293,18.1591999999999,37.2134,61.96683308756865,False,False,False,False,False,False,False,False,False,False,False
1294,19.5365,33.3355,153.4320110065798,False,False,False,False,False,False,False,False,False,False,False
1295,17.7024,33.9774999999999,0.9443827305710142,False,False,False,False,False,False,False,False,False,False,False
1296,18.0220999999999,33.9975999999999,1.5470123503392172,False,False,False,False,False,False,False,False,False,False,False
1297,17.5821,33.9605,2.2335060943472267,False,False,False,False,False,False,False,False,False,False,False
1298,17.3033,33.792,37.90285532214349,False,False,False,False,False,False,False,False,False,False,False
1299,16.5222,32.9953,43.76043773139647,False,False,False,False,False,False,False,False,False,False,False
1300,18.2505999999999,33.8962999999999,1.7746185514749595,False,False,False,False,False,False,False,False,False,False,False
1301,17.5307,34.1974999999999,25.104546204885924,False,False,False,False,False,False,False,False,False,False,False
1302,17.5831,33.959,2.236254634844092,False,False,False,False,False,False,False,False,False,False,False
1303,17.6964,33.9478999999999,4.134335694976104,False,False,False,False,False,False,False,False,False,False,False
1304,17.2902999999999,33.7235999999999,43.16913505112563,False,False,False,False,False,False,False,False,False,False,False
1305,17.1886,33.7047999999999,53.56462942372191,False,False,False,False,False,False,False,False,False,False,False
1306,16.6914,33.4266,0.8000155932656561,False,False,False,False,False,False,False,False,False,False,False
1307,16.7221,33.3552,1.4012692269439355,False,False,False,False,False,False,False,False,False,False,False
1308,16.7261999999999,33.4958999999999,7.628004420580715,False,False,False,False,False,False,False,False,False,False,False
1309,17.6587,33.9502999999999,6.152048639153756,False,True,False,False,False,False,False,False,False,False,False
1310,16.9731999999999,33.6764,40.48181040471664,False,False,False,False,False,False,False,False,False,False,False
1311,16.6043999999999,33.1467999999999,25.2132773841274,False,False,False,False,False,False,False,False,False,False,False
1312,19.46,33.3592,144.67293278608685,False,False,False,False,False,False,False,False,False,False,False
1313,18.7863,33.5788999999999,67.64633851175749,False,False,False,False,False,False,False,False,False,False,False
1314,16.7467,33.5679,15.521515441463482,False,False,False,False,False,False,False,False,False,False,False
1315,17.4239,33.8522,23.181862364793133,False,False,False,False,False,False,False,False,False,False,False
1316,16.4067,32.7845999999999,69.6330055816317,False,False,False,False,False,False,False,False,False,False,False
1317,16.6626,33.3511,5.222090390752246,False,False,False,False,False,False,False,False,False,False,False
1318,16.8909999999999,33.6944,35.46031440756363,False,False,False,False,False,False,False,False,False,False,False
1319,17.9793999999999,33.9559,5.482020916023384,False,False,False,False,False,False,False,False,False,False,False
1320,19.2014,33.4979999999999,112.61659976198996,False,False,False,False,False,False,False,False,False,False,False
1321,16.7094999999999,33.3564999999999,1.549602800043982e-11,False,False,False,False,False,False,False,False,False,False,False
1322,17.5793,33.9851999999999,2.59171277916015,False,False,False,False,False,False,False,False,False,False,False
1323,17.1099999999999,33.6663,52.50770892241156,False,False,False,False,False,False,False,False,False,False,False
1324,17.3298999999999,34.4416,58.09558206983056,False,False,False,False,False,False,False,False,False,False,False
1325,16.6923999999999,33.4262999999999,0.8378752605618169,False,False,False,False,False,False,False,False,False,False,False
1326,13.4328,33.956,15.066392322228712,False,False,False,False,False,True,False,False,False,False,False
1327,13.3547999999999,34.1139999999999,18.053010810500187,False,False,False,False,False,True,False,False,False,False,False
1328,13.3356999999999,34.35,24.898858530672225,False,False,False,False,False,True,False,False,False,False,False
1329,12.8465,34.1368,39.24221122276715,False,False,False,False,False,True,False,False,False,False,False
1330,12.59,34.2744,16.777164341835455,False,False,False,False,False,True,False,False,False,False,False
1331,12.8727,33.4316999999999,62.17496839985271,False,False,False,False,False,False,False,False,False,False,False
1332,13.3719,33.5771999999999,10.887432874919693,False,False,False,True,False,False,False,False,False,False,False
1333,13.667,33.6038,11.532625035395323,False,False,False,False,False,True,False,False,False,False,False
1334,13.1263,33.9255,2.5111357298054053,False,False,False,False,True,False,False,False,False,False,False
1335,13.2177,33.7466,18.423089904020305,False,False,False,False,False,True,False,False,False,False,False
1336,12.55,34.103,16.844116424682362,False,False,False,False,False,True,False,False,False,False,False
1337,12.7136999999999,34.0345,35.50049010055655,False,False,False,False,False,True,False,False,False,False,False
1338,10.7806,26.8495999999999,100.56999849329628,False,False,False,False,False,True,False,False,False,False,False
1339,10.5784,24.4700999999999,106.35523533399927,False,False,False,False,False,True,False,False,False,False,False
1340,10.7509,25.5764999999999,75.08897261115169,False,False,False,False,False,True,False,False,False,False,False
1341,12.3511,24.1071999999999,90.56914901464138,False,False,False,False,False,True,False,False,False,False,False
1342,12.0564,24.8759,0.9805590371047692,False,False,False,False,False,False,False,False,False,False,False
1343,11.0305,23.6907999999999,160.6305742618506,False,False,False,False,False,True,False,False,False,False,False
1344,10.7167999999999,31.4339,84.81176093223388,False,False,False,False,False,True,False,False,False,False,False
1345,10.2213999999999,31.5872999999999,139.8241445318832,False,False,False,False,False,True,False,False,False,False,False
1346,10.6914,27.843,39.6752889042736,False,False,False,False,False,True,False,False,False,False,False
1347,12.0691,29.8268999999999,19.376185313901,False,False,False,False,True,False,False,False,False,False,False
1348,11.6646,29.4937,45.90903652963661,False,False,False,False,False,True,False,False,False,False,False
1349,11.7598,30.1647,64.61111993549935,False,False,False,False,False,True,False,False,False,False,False
1350,12.3736999999999,30.1981,62.06285972346783,False,False,False,False,False,True,False,False,False,False,False
1351,11.0441,27.7618,3.3355601401918027,False,False,False,False,False,False,False,False,False,False,False
1352,10.9079,29.7983,14.379585621704578,False,False,False,True,False,False,False,False,False,False,False
1353,10.927,30.3599,32.64746365287608,False,False,False,False,False,True,False,False,False,False,False
1354,10.689,30.041,37.58066560398669,False,False,False,False,False,True,False,False,False,False,False
1355,10.7414,28.9084,76.88378703663082,False,False,False,False,False,True,False,False,False,False,False
1356,11.2363,29.1557999999999,18.273847134663043,False,False,False,False,False,True,False,False,False,False,False
1357,10.5653,29.3604999999999,62.95090482947248,False,False,False,False,False,True,False,False,False,False,False
1358,10.4511,29.7602,62.11249017261944,False,False,False,False,False,True,False,False,False,False,False
1359,10.6515,31.9655999999999,120.04123369448943,False,False,False,False,False,True,False,False,False,False,False
1360,12.5962,31.2961999999999,35.37797456431025,False,False,False,False,False,True,False,False,False,False,False
1361,10.6175999999999,30.3740999999999,1.7583473108771803,False,False,False,False,True,False,False,False,False,False,False
1362,10.018,30.852,85.41602437069942,False,False,False,False,False,True,False,False,False,False,False
1363,10.8366,30.7739,48.67181671529804,False,False,False,False,False,True,False,False,False,False,False
1364,13.4445,22.4508,0.9729888528594008,False,False,False,False,False,False,False,False,False,False,False
1365,12.5914,22.4924,95.40067088770247,False,False,False,False,False,True,False,False,False,False,False
1366,13.3017,24.582,90.59208072599844,False,False,False,False,False,True,False,False,False,False,False
1367,13.1113,23.93,54.62149918334111,False,False,False,False,False,True,False,False,False,False,False
1368,14.3153,22.7408,100.5814471423308,False,False,False,False,False,True,False,False,False,False,False
1369,11.786,23.2328,126.91720019135062,False,False,False,False,False,True,False,False,False,False,False
1370,12.3416,22.8279,93.9068789356303,False,False,False,False,False,True,False,False,False,False,False
1371,12.8948,22.1319,70.54983810040444,False,False,False,False,False,True,False,False,False,False,False
1372,12.959,23.0919999999999,41.45089866867095,False,False,False,False,False,True,False,False,False,False,False
1373,14.2742,32.1884999999999,20.858184607456195,False,False,False,False,False,True,False,False,False,False,False
1374,14.1172,32.0172,34.28948775989803,False,False,False,False,False,True,False,False,False,False,False
1375,14.9938,32.3735,14.291782999057274,False,False,False,False,False,True,False,False,False,False,False
1376,14.6884,32.4078,20.010964107882465,False,False,False,False,False,True,False,False,False,False,False
1377,14.4865999999999,32.2545,5.852136733498003,False,False,False,False,False,True,False,False,False,False,False
1378,13.7692,32.5632999999999,7.3400406388073,False,False,False,False,False,True,False,False,False,False,False
1379,13.5169999999999,32.6584,30.64024605620925,False,False,False,False,False,True,False,False,False,False,False
1380,12.8805,32.8637,35.839976481593425,False,False,False,False,False,True,False,False,False,False,False
1381,12.4938,32.9112999999999,78.25473713882545,False,False,False,False,False,True,False,False,False,False,False
1382,13.1363,32.5692,10.639044004955982,False,False,False,False,True,False,False,False,False,False,False
1383,13.4544999999999,32.5067999999999,32.29289935359282,False,False,False,False,False,True,False,False,False,False,False
1384,13.3504,32.5542999999999,23.881945831731755,False,False,False,False,False,True,False,False,False,False,False
1385,13.0856999999999,32.0486999999999,21.16471326605241,False,False,False,False,False,True,False,False,False,False,False
1386,12.7288,32.0844,39.65815147616403,False,False,False,False,False,True,False,False,False,False,False
1387,13.8019,32.4132,0.5876420286420919,False,False,False,False,False,False,False,False,False,False,False
